"Time (EpSec)","Range (km)"
1912939.028,1791.923361
1912959.000,1687.140015
1912979.000,1587.810088
1912999.000,1495.247639
1913019.000,1410.829223
1913039.000,1336.139017
1913059.000,1272.925106
1913079.000,1222.996871
1913099.000,1188.052239
1913119.000,1169.449436
1913139.000,1167.976134
1913159.000,1183.695034
1913179.000,1215.930926
1913199.000,1263.404597
1913219.000,1324.456890
1913239.000,1397.282073
1913259.000,1480.111782
1913279.000,1571.329230
1913299.000,1669.521351
1913319.000,1773.488452
1913319.797,1777.738741
1947730.381,1778.321353
1947750.000,1681.103940
1947770.000,1588.283670
1947790.000,1503.024811
1947810.000,1426.727122
1947830.000,1360.937670
1947850.000,1307.277634
1947870.000,1267.316304
1947890.000,1242.397155
1947910.000,1233.445839
1947930.000,1240.814266
1947950.000,1264.216028
1947970.000,1302.779426
1947990.000,1355.196367
1948010.000,1419.913330
1948030.000,1495.309006
1948050.000,1579.825709
1948070.000,1672.047604
1948090.000,1770.734695
1948094.134,1791.836869
1953762.106,1777.096134
1953782.000,1707.687393
1953802.000,1646.720593
1953822.000,1595.621677
1953842.000,1555.379795
1953862.000,1526.864551
1953882.000,1510.745549
1953902.000,1507.420290
1953922.000,1516.967010
1953942.000,1539.134914
1953962.000,1573.374167
1953982.000,1618.897750
1954002.000,1674.760143
1954022.000,1739.936338
1954035.313,1787.971111
1997767.530,1792.057356
1997787.000,1672.629980
1997807.000,1552.922628
1997827.000,1437.031310
1997847.000,1326.016122
1997867.000,1221.264549
1997887.000,1124.582286
1997907.000,1038.275917
1997927.000,965.177367
1997947.000,908.517677
1997967.000,871.537478
1997987.000,856.807240
1998007.000,865.471660
1998027.000,896.850522
1998047.000,948.680754
1998067.000,1017.823030
1998087.000,1100.994095
1998107.000,1195.237030
1998127.000,1298.106314
1998147.000,1407.672174
1998167.000,1522.446780
1998187.000,1641.292697
1998207.000,1763.339928
1998208.922,1775.208203
2032690.777,1783.607363
2032710.000,1741.908839
2032730.000,1708.952748
2032750.000,1687.264007
2032770.000,1677.293179
2032790.000,1679.256943
2032810.000,1693.116270
2032830.000,1718.580609
2032850.000,1755.136964
2032865.193,1789.901401
2038538.832,1774.564722
2038558.000,1668.804617
2038578.000,1563.080317
2038598.000,1463.138736
2038618.000,1370.289237
2038638.000,1286.108334
2038658.000,1212.437735
2038678.000,1151.325817
2038698.000,1104.880744
2038718.000,1075.019902
2038738.000,1063.148284
2038758.000,1069.863259
2038778.000,1094.813331
2038798.000,1136.781521
2038818.000,1193.951204
2038838.000,1264.232772
2038858.000,1345.539486
2038878.000,1435.962170
2038898.000,1533.848592
2038918.000,1637.817538
2038938.000,1746.737487
2038945.837,1790.564303
2082620.013,1791.465772
2082640.000,1669.472105
2082660.000,1550.391836
2082680.000,1435.113324
2082700.000,1324.690581
2082720.000,1220.501487
2082740.000,1124.336851
2082760.000,1038.481071
2082780.000,965.735123
2082800.000,909.291801
2082820.000,872.353766
2082840.000,857.468055
2082860.000,865.784967
2082880.000,896.660803
2082900.000,947.885952
2082920.000,1016.372309
2082940.000,1098.874448
2082960.000,1192.458348
2082980.000,1294.690122
2083000.000,1403.644687
2083020.000,1517.835129
2083040.000,1636.123158
2083060.000,1757.637231
2083062.700,1774.248239
2123367.410,1774.378040
2123387.000,1652.988564
2123407.000,1531.853267
2123427.000,1414.319087
2123447.000,1301.418526
2123467.000,1194.520278
2123487.000,1095.433912
2123507.000,1006.515838
2123527.000,930.725836
2123547.000,871.529015
2123567.000,832.496862
2123587.000,816.539951
2123607.000,825.000998
2123627.000,857.149385
2123647.000,910.462217
2123667.000,981.471690
2123687.000,1066.617928
2123707.000,1162.763148
2123727.000,1267.366270
2123747.000,1378.459666
2123767.000,1494.550704
2123787.000,1614.513632
2123807.000,1737.496969
2123815.690,1791.704172
2167498.838,1790.026963
2167518.000,1691.882896
2167538.000,1594.894883
2167558.000,1504.586103
2167578.000,1422.278663
2167598.000,1349.482942
2167618.000,1287.853989
2167638.000,1239.094833
2167658.000,1204.798577
2167678.000,1186.243061
2167698.000,1184.183823
2167718.000,1198.713862
2167738.000,1229.245695
2167758.000,1274.623790
2167778.000,1333.320742
2167798.000,1403.648654
2167818.000,1483.931914
2167838.000,1572.619454
2167858.000,1668.340758
2167878.000,1769.921102
2167878.978,1775.023068
2173532.152,1790.857412
2173552.000,1723.308950
2173572.000,1664.475194
2173592.000,1615.941264
2173612.000,1578.677136
2173632.000,1553.508167
2173652.000,1541.035515
2173672.000,1541.569890
2173692.000,1555.094460
2173712.000,1581.266878
2173732.000,1619.459588
2173752.000,1668.827979
2173772.000,1728.390638
2173787.684,1781.556609
2208231.386,1775.791923
2208251.000,1659.094434
2208271.000,1543.713549
2208291.000,1432.915099
2208311.000,1327.902215
2208331.000,1230.210128
2208351.000,1141.768509
2208371.000,1064.928716
2208391.000,1002.400197
2208411.000,957.022420
2208431.000,931.327065
2208451.000,926.963965
2208471.000,944.230730
2208491.000,981.979561
2208511.000,1037.962465
2208531.000,1109.399629
2208551.000,1193.490453
2208571.000,1287.724759
2208591.000,1390.003443
2208611.000,1498.639506
2208631.000,1612.304862
2208651.000,1729.962748
2208661.345,1792.114035
2252436.132,1786.412045
2252456.000,1739.590069
2252476.000,1702.426723
2252496.000,1675.955039
2252516.000,1660.705523
2252536.000,1657.002101
2252556.000,1664.930750
2252576.000,1684.331078
2252596.000,1714.812592
2252616.000,1755.792286
2252625.540,1778.831008
2258327.411,1791.990437
2258347.000,1685.670656
2258367.000,1582.186146
2258387.000,1484.933045
2258407.000,1395.261737
2258427.000,1314.767234
2258447.000,1245.268305
2258467.000,1188.727237
2258487.000,1147.087174
2258507.000,1122.026200
2258527.000,1114.672990
2258547.000,1125.376359
2258567.000,1153.627632
2258587.000,1198.172597
2258607.000,1257.260473
2258627.000,1328.926993
2258647.000,1411.226337
2258667.000,1502.377277
2258687.000,1600.830146
2258707.000,1705.279423
2258720.261,1777.304734
2293132.858,1778.834944
2293152.000,1688.395626
2293172.000,1600.623763
2293192.000,1520.933509
2293212.000,1450.698148
2293232.000,1391.386378
2293252.000,1344.475294
2293272.000,1311.320919
2293292.000,1292.999767
2293312.000,1290.154698
2293332.000,1302.890842
2293352.000,1330.757695
2293372.000,1372.824465
2293392.000,1427.820917
2293412.000,1494.299062
2293432.000,1570.776019
2293452.000,1655.837001
2293472.000,1748.195944
2293480.974,1791.704417
2299140.271,1776.549979
2299160.000,1699.828961
2299180.000,1630.214327
2299200.000,1569.929301
2299220.000,1520.105233
2299240.000,1481.813358
2299260.000,1455.973932
2299280.000,1443.260166
2299300.000,1444.017026
2299320.000,1458.215966
2299340.000,1485.458388
2299360.000,1525.026948
2299380.000,1575.970241
2299400.000,1637.199237
2299420.000,1707.576412
2299440.000,1785.985903
2299440.607,1788.477990
2343159.461,1792.018578
2343179.000,1671.261186
2343199.000,1550.473179
2343219.000,1433.313515
2343239.000,1320.808305
2343259.000,1214.310174
2343279.000,1115.596268
2343299.000,1026.965338
2343319.000,951.286170
2343339.000,891.901183
2343359.000,852.253975
2343379.000,835.180698
2343399.000,842.065104
2343419.000,872.339067
2343439.000,923.694886
2343459.000,992.847470
2343479.000,1076.346156
2343499.000,1171.094867
2343519.000,1274.551169
2343539.000,1384.725151
2343559.000,1500.094920
2343579.000,1619.505585
2343599.000,1742.079588
2343604.298,1774.987923
2378115.026,1784.905205
2378135.000,1758.266835
2378155.000,1742.701907
2378175.000,1738.560988
2378195.000,1745.930775
2378215.000,1764.667207
2378231.905,1789.106412
2383926.557,1774.434065
2383946.000,1664.236824
2383966.000,1555.155287
2383986.000,1451.419744
2384006.000,1354.305177
2384026.000,1265.379239
2384046.000,1186.522212
2384066.000,1119.895267
2384086.000,1067.815660
2384106.000,1032.504837
2384126.000,1015.722623
2384146.000,1018.386166
2384166.000,1040.338430
2384186.000,1080.388709
2384206.000,1136.603017
2384226.000,1206.696020
2384246.000,1288.371159
2384266.000,1379.535342
2384286.000,1478.393331
2384306.000,1583.461170
2384326.000,1693.537600
2384343.080,1790.778269
2428015.042,1791.329804
2428035.000,1670.934396
2428055.000,1553.479383
2428075.000,1440.063102
2428095.000,1331.778123
2428115.000,1230.038653
2428135.000,1136.659064
2428155.000,1053.915304
2428175.000,984.538804
2428195.000,931.560208
2428215.000,897.917703
2428235.000,885.838392
2428255.000,896.205790
2428275.000,928.269308
2428295.000,979.893606
2428315.000,1048.176645
2428335.000,1130.080252
2428355.000,1222.842622
2428375.000,1324.151054
2428395.000,1432.156811
2428415.000,1545.417024
2428435.000,1662.816496
2428453.483,1774.242493
2468760.227,1774.478957
2468780.000,1651.599958
2468800.000,1530.073306
2468820.000,1412.097617
2468840.000,1298.698114
2468860.000,1191.237281
2468880.000,1091.522292
2468900.000,1001.916069
2468920.000,925.401607
2468940.000,865.492474
2468960.000,825.835652
2468980.000,809.427934
2469000.000,817.673548
2469020.000,849.847998
2469040.000,903.381526
2469060.000,974.736733
2469080.000,1060.290662
2469100.000,1156.861389
2469120.000,1261.882013
2469140.000,1373.372102
2469160.000,1489.834089
2469180.000,1610.141564
2469200.000,1733.444476
2469209.329,1791.794612
2512898.443,1789.733920
2512918.000,1694.016994
2512938.000,1602.162733
2512958.000,1517.555935
2512978.000,1441.519736
2512998.000,1375.518628
2513018.000,1321.095281
2513038.000,1279.759838
2513058.000,1252.834435
2513078.000,1241.276509
2513098.000,1245.526194
2513118.000,1265.429510
2513138.000,1300.266223
2513158.000,1348.871880
2513178.000,1409.809317
2513198.000,1481.538710
2513218.000,1562.551073
2513238.000,1651.453358
2513258.000,1747.010553
2513263.696,1775.290658
2518913.889,1791.136695
2518933.000,1718.472610
2518953.000,1650.867581
2518973.000,1593.004288
2518993.000,1546.001501
2519013.000,1510.892216
2519033.000,1488.531538
2519053.000,1479.504831
2519073.000,1484.056436
2519093.000,1502.057910
2519113.000,1533.024689
2519133.000,1576.176417
2519153.000,1630.524638
2519173.000,1694.966812
2519193.000,1768.369828
2519196.182,1780.802174
2553628.790,1776.096019
2553648.000,1663.720126
2553668.000,1550.593096
2553688.000,1442.384728
2553708.000,1340.341283
2553728.000,1246.029717
2553748.000,1161.382612
2553768.000,1088.698942
2553788.000,1030.549096
2553808.000,989.526967
2553828.000,967.832542
2553848.000,966.778024
2553868.000,986.430468
2553888.000,1025.592160
2553908.000,1082.131170
2553928.000,1153.472228
2553948.000,1237.028522
2553968.000,1330.467331
2553988.000,1431.818003
2554008.000,1539.478291
2554028.000,1652.172130
2554048.000,1768.892471
2554051.911,1792.115281
2597857.531,1785.265229
2597877.000,1755.434045
2597897.000,1735.197592
2597917.000,1725.892495
2597937.000,1727.706845
2597957.000,1740.612368
2597977.000,1764.367342
2597986.942,1780.085703
2603716.374,1792.040384
2603736.000,1682.420600
2603756.000,1575.353396
2603776.000,1474.036981
2603796.000,1379.788031
2603816.000,1294.197138
2603836.000,1219.130259
2603856.000,1156.673685
2603876.000,1108.988899
2603896.000,1078.059081
2603916.000,1065.357549
2603936.000,1071.537117
2603956.000,1096.274625
2603976.000,1138.349081
2603996.000,1195.913318
2604016.000,1266.832687
2604036.000,1348.972466
2604056.000,1440.379985
2604076.000,1539.367129
2604096.000,1644.524729
2604116.000,1754.700186
2604119.934,1776.879449
2638536.401,1779.389512
2638556.000,1692.013946
2638576.000,1610.221361
2638596.000,1537.097063
2638616.000,1473.969392
2638636.000,1422.202871
2638656.000,1383.100808
2638676.000,1357.778663
2638696.000,1347.028124
2638716.000,1351.204542
2638736.000,1370.172185
2638756.000,1403.325732
2638776.000,1449.680408
2638796.000,1508.001951
2638816.000,1576.940840
2638836.000,1655.144148
2638856.000,1741.333493
2638866.972,1791.583563
2644520.494,1776.089565
2644540.000,1693.464846
2644560.000,1616.258420
2644580.000,1547.812264
2644600.000,1489.359898
2644620.000,1442.137092
2644640.000,1407.289234
2644660.000,1385.758716
2644680.000,1378.172061
2644700.000,1384.754531
2644720.000,1405.297039
2644740.000,1439.186147
2644760.000,1485.487699
2644780.000,1543.059003
2644800.000,1610.662040
2644820.000,1687.057651
2644840.000,1771.071568
2644844.053,1788.928437
2688551.796,1791.967652
2688571.000,1672.662512
2688591.000,1551.089561
2688611.000,1432.995382
2688631.000,1319.375497
2688651.000,1211.548599
2688671.000,1111.258901
2688691.000,1020.783326
2688711.000,942.998854
2688731.000,881.313373
2688751.000,839.316479
2688771.000,820.060895
2688791.000,825.151381
2688811.000,854.153022
2688831.000,904.759660
2688851.000,973.589885
2688871.000,1057.064583
2688891.000,1151.973705
2688911.000,1255.691670
2688931.000,1366.174483
2688951.000,1481.867673
2688971.000,1601.597933
2688991.000,1724.478049
2688999.070,1774.795125
2729315.065,1774.339082
2729335.000,1658.784209
2729355.000,1546.830987
2729375.000,1439.839633
2729395.000,1339.048224
2729415.000,1246.006991
2729435.000,1162.618534
2729455.000,1091.133200
2729475.000,1034.051013
2729495.000,993.877462
2729515.000,972.721811
2729535.000,971.829832
2729555.000,991.250202
2729575.000,1029.820120
2729595.000,1085.478511
2729615.000,1155.731221
2729635.000,1238.063193
2729655.000,1330.195950
2729675.000,1430.195769
2729695.000,1536.483642
2729715.000,1647.797192
2729735.000,1763.136895
2729739.742,1790.982215
2773410.539,1791.178159
2773430.000,1675.465250
2773450.000,1559.932489
2773470.000,1448.705342
2773490.000,1342.913423
2773510.000,1244.001279
2773530.000,1153.793668
2773550.000,1074.535019
2773570.000,1008.853665
2773590.000,959.579278
2773610.000,929.354573
2773630.000,920.078777
2773650.000,932.387560
2773670.000,965.456390
2773690.000,1017.254677
2773710.000,1085.087822
2773730.000,1166.138859
2773750.000,1257.827657
2773770.000,1357.969159
2773790.000,1464.795071
2773810.000,1576.908762
2773830.000,1693.218929
2773843.602,1774.279609
2814153.649,1774.607350
2814173.000,1654.277405
2814193.000,1532.632566
2814213.000,1414.521780
2814233.000,1300.965569
2814253.000,1193.320291
2814273.000,1093.385517
2814293.000,1003.515635
2814313.000,926.686109
2814333.000,866.408190
2814353.000,826.337984
2814373.000,809.497339
2814393.000,817.327671
2814413.000,849.140271
2814433.000,902.386305
2814453.000,973.531312
2814473.000,1058.943338
2814493.000,1155.427109
2814513.000,1260.402827
2814533.000,1371.879478
2814553.000,1488.351447
2814573.000,1608.686428
2814593.000,1732.030103
2814602.563,1791.873469
2858299.002,1789.405312
2858319.000,1696.682227
2858339.000,1610.616187
2858359.000,1532.386468
2858379.000,1463.293770
2858399.000,1404.726106
2858419.000,1358.079973
2858439.000,1324.643895
2858459.000,1305.455688
2858479.000,1301.161622
2858499.000,1311.917021
2858519.000,1337.361335
2858539.000,1376.676428
2858559.000,1428.707860
2858579.000,1492.110785
2858599.000,1565.484166
2858619.000,1647.472157
2858639.000,1736.827262
2858647.255,1775.589473
2864297.297,1791.359046
2864317.000,1709.854162
2864337.000,1635.111723
2864357.000,1569.599399
2864377.000,1514.544038
2864397.000,1471.143374
2864417.000,1440.468727
2864437.000,1423.354411
2864457.000,1420.295579
2864477.000,1431.380863
2864497.000,1456.279606
2864517.000,1494.287820
2864537.000,1544.418919
2864557.000,1605.513778
2864577.000,1676.345718
2864597.000,1755.704456
2864602.796,1780.131057
2899026.858,1776.428401
2899046.000,1666.723183
2899066.000,1556.304852
2899086.000,1451.202830
2899106.000,1352.709922
2899126.000,1262.423722
2899146.000,1182.271446
2899166.000,1114.481913
2899186.000,1061.460093
2899206.000,1025.525216
2899226.000,1008.522897
2899246.000,1011.416881
2899266.000,1034.039621
2899286.000,1075.137604
2899306.000,1132.685143
2899326.000,1204.303517
2899346.000,1287.618525
2899366.000,1380.480980
2899386.000,1481.059222
2899406.000,1587.847660
2899426.000,1699.633453
2899442.016,1792.096765
2949105.867,1792.074592
2949125.000,1682.507933
2949145.000,1572.151871
2949165.000,1467.069826
2949185.000,1368.528882
2949205.000,1278.091221
2949225.000,1197.638043
2949245.000,1129.344005
2949265.000,1075.560124
2949285.000,1038.567887
2949305.000,1020.211831
2949325.000,1021.504485
2949345.000,1042.371331
2949365.000,1081.670333
2949385.000,1137.475434
2949405.000,1207.476509
2949425.000,1289.334230
2949445.000,1380.907892
2949465.000,1480.357891
2949485.000,1586.162653
2949505.000,1697.090644
2949518.873,1776.518715
2983941.170,1779.974201
2983961.000,1697.462777
2983981.000,1622.244524
2984001.000,1556.262446
2984021.000,1500.769469
2984041.000,1456.993682
2984061.000,1426.037855
2984081.000,1408.764481
2984101.000,1405.688805
2984121.000,1416.907476
2984141.000,1442.084733
2984161.000,1480.500389
2984181.000,1531.144398
2984201.000,1592.831699
2984221.000,1664.311114
2984241.000,1744.351472
2984251.953,1791.392100
2989902.365,1775.696715
2989922.000,1686.609712
2989942.000,1602.823950
2989962.000,1527.239603
2989982.000,1461.159110
2990002.000,1405.947270
2990022.000,1362.944122
2990042.000,1333.343946
2990062.000,1318.056053
2990082.000,1317.578245
2990102.000,1331.919495
2990122.000,1360.598073
2990142.000,1402.715985
2990162.000,1457.084209
2990182.000,1522.362104
2990202.000,1597.179903
2990222.000,1680.227562
2990242.000,1770.308162
2990246.049,1789.302856
3033944.530,1791.904600
3033964.000,1670.656816
3033984.000,1548.748782
3034004.000,1430.253230
3034024.000,1316.153791
3034044.000,1207.756913
3034064.000,1106.796716
3034084.000,1015.547387
3034104.000,936.899471
3034124.000,874.302451
3034144.000,831.423201
3034164.000,811.417018
3034184.000,815.980164
3034204.000,844.715635
3034224.000,895.289923
3034244.000,964.255245
3034264.000,1047.962241
3034284.000,1143.146599
3034304.000,1247.148034
3034324.000,1357.903295
3034344.000,1473.848726
3034364.000,1593.807726
3034384.000,1716.892945
3034393.242,1774.630946
3074704.310,1774.277670
3074724.000,1657.913394
3074744.000,1543.349543
3074764.000,1433.368911
3074784.000,1329.159952
3074804.000,1232.234956
3074824.000,1144.489070
3074844.000,1068.224518
3074864.000,1006.087102
3074884.000,960.845240
3074904.000,934.969662
3074924.000,930.083560
3074944.000,946.507988
3074964.000,983.162670
3074984.000,1037.885740
3075004.000,1107.975968
3075024.000,1190.689893
3075044.000,1283.552154
3075064.000,1384.481366
3075084.000,1491.797358
3075104.000,1604.172733
3075124.000,1720.568441
3075135.860,1791.150460
3118806.531,1791.009713
3118826.000,1677.311261
3118846.000,1564.189995
3118866.000,1455.715951
3118886.000,1353.065345
3118906.000,1257.720453
3118926.000,1171.518658
3118946.000,1096.666078
3118966.000,1035.668718
3118986.000,991.123331
3119006.000,965.337333
3119026.000,959.841912
3119046.000,974.989025
3119066.000,1009.849935
3119086.000,1062.477403
3119106.000,1130.376817
3119126.000,1210.959946
3119146.000,1301.846317
3119166.000,1401.000557
3119186.000,1506.756076
3119206.000,1617.780569
3119226.000,1733.020924
3119233.025,1774.337854
3159547.672,1774.762918
3159567.000,1654.825429
3159587.000,1533.489437
3159607.000,1415.747960
3159627.000,1302.633881
3159647.000,1195.516982
3159667.000,1096.209250
3159687.000,1007.071872
3159707.000,931.073124
3159727.000,871.691581
3159747.000,832.516828
3159767.000,816.478223
3159787.000,824.930842
3159807.000,857.144279
3159827.000,910.584669
3159847.000,981.768204
3159867.000,1067.119975
3159887.000,1163.490820
3159907.000,1268.332078
3159927.000,1379.671432
3159947.000,1496.013464
3159967.000,1616.230817
3159987.000,1739.471098
3159995.395,1791.941170
3203700.687,1789.034387
3203720.000,1704.939352
3203740.000,1624.949650
3203760.000,1553.324835
3203780.000,1491.310786
3203800.000,1440.185267
3203820.000,1401.171250
3203840.000,1375.324748
3203860.000,1363.413730
3203880.000,1365.815350
3203900.000,1382.461161
3203920.000,1412.847768
3203940.000,1456.109190
3203960.000,1511.128601
3203980.000,1576.659148
3204000.000,1651.429109
3204020.000,1734.218976
3204029.487,1775.966848
3209682.000,1791.544269
3209701.000,1707.119900
3209721.000,1625.504519
3209741.000,1552.515416
3209761.000,1489.453969
3209781.000,1437.654697
3209801.000,1398.391518
3209821.000,1372.756141
3209841.000,1361.527577
3209861.000,1365.063768
3209881.000,1383.247260
3209901.000,1415.503077
3209921.000,1460.882942
3209941.000,1518.188657
3209961.000,1586.101488
3209981.000,1663.291898
3210001.000,1748.497154
3210007.897,1779.524944
3244425.618,1776.789986
3244445.000,1668.390690
3244465.000,1561.159494
3244485.000,1459.700135
3244505.000,1365.351281
3244525.000,1279.734336
3244545.000,1204.755683
3244565.000,1142.549359
3244585.000,1095.324754
3244605.000,1065.100042
3244625.000,1053.354702
3244645.000,1060.709265
3244665.000,1086.773957
3244685.000,1130.245132
3244705.000,1189.198327
3244725.000,1261.441502
3244745.000,1344.805995
3244765.000,1437.325023
3244785.000,1537.309973
3244805.000,1643.358905
3244825.000,1754.330101
3244831.631,1792.044687
3250570.866,1780.510497
3250590.000,1757.980861
3250610.000,1744.936144
3250630.000,1742.861795
3250650.000,1751.790331
3250670.000,1771.544328
3250679.666,1784.868406
3294495.854,1792.094114
3294515.000,1680.143875
3294535.000,1567.031181
3294555.000,1458.784617
3294575.000,1356.623242
3294595.000,1262.076353
3294615.000,1177.027095
3294635.000,1103.714959
3294655.000,1044.649443
3294675.000,1002.380135
3294695.000,979.104135
3294715.000,976.191145
3294735.000,993.821025
3294755.000,1030.932444
3294775.000,1085.513204
3294795.000,1155.066763
3294815.000,1237.041559
3294835.000,1329.107937
3294855.000,1429.279778
3294875.000,1535.931446
3294895.000,1647.761917
3294915.000,1763.740904
3294917.112,1776.194416
3329347.375,1780.641674
3329367.000,1705.484309
3329387.000,1637.429420
3329407.000,1579.136982
3329427.000,1531.752488
3329447.000,1496.337819
3329467.000,1473.775545
3329487.000,1464.673065
3329507.000,1469.287710
3329527.000,1487.492711
3329547.000,1518.794331
3329567.000,1562.394876
3329587.000,1617.283906
3329607.000,1682.336059
3329627.000,1756.397396
3329635.714,1791.196334
3335285.616,1775.364141
3335305.000,1682.205567
3335325.000,1592.433988
3335345.000,1510.282934
3335365.000,1437.092689
3335385.000,1374.323620
3335405.000,1323.481847
3335425.000,1285.999242
3335445.000,1263.075525
3335465.000,1255.511462
3335485.000,1263.579026
3335505.000,1286.973787
3335525.000,1324.867268
3335545.000,1376.039819
3335565.000,1439.048159
3335585.000,1512.381951
3335605.000,1594.581800
3335625.000,1684.311489
3335645.000,1780.391578
3335646.864,1789.632865
3379337.663,1791.829287
3379357.000,1671.399120
3379377.000,1549.452312
3379397.000,1430.892622
3379417.000,1316.697282
3379437.000,1208.164743
3379457.000,1107.019633
3379477.000,1015.526036
3379497.000,936.566304
3379517.000,873.588568
3379537.000,830.271962
3379557.000,809.801803
3379577.000,813.916632
3379597.000,842.258034
3379617.000,892.512789
3379637.000,961.233065
3379657.000,1044.757260
3379677.000,1139.805571
3379697.000,1243.704004
3379717.000,1354.378907
3379737.000,1470.259321
3379757.000,1590.163715
3379777.000,1713.201478
3379786.812,1774.495182
3420094.256,1774.248149
3420114.000,1655.719357
3420134.000,1539.021928
3420154.000,1426.595633
3420174.000,1319.584663
3420194.000,1219.464614
3420214.000,1128.117003
3420234.000,1047.878893
3420254.000,981.512758
3420274.000,932.013075
3420294.000,902.177740
3420314.000,893.985352
3420334.000,908.019590
3420354.000,943.277337
3420374.000,997.490778
3420394.000,1067.749740
3420414.000,1151.087377
3420434.000,1244.842675
3420454.000,1346.800970
3420474.000,1455.195283
3420494.000,1568.645792
3420514.000,1686.084059
3420531.472,1791.289424
3464203.052,1790.823149
3464223.000,1676.858069
3464243.000,1566.669303
3464263.000,1461.542464
3464283.000,1362.706046
3464303.000,1271.681333
3464323.000,1190.311923
3464343.000,1120.748339
3464363.000,1065.345413
3464383.000,1026.431369
3464403.000,1005.946221
3464423.000,1005.033295
3464443.000,1023.751932
3464463.000,1061.062049
3464483.000,1115.089669
3464503.000,1183.531295
3464523.000,1264.025537
3464543.000,1354.398013
3464563.000,1452.775024
3464583.000,1557.605734
3464603.000,1667.635674
3464621.717,1774.426531
3470324.495,1788.811041
3470344.000,1766.812918
3470364.000,1755.279847
3470384.000,1755.127359
3470404.000,1766.354928
3470421.492,1785.333998
3504942.295,1774.945444
3504962.000,1653.259681
3504982.000,1532.661673
3505002.000,1415.795767
3505022.000,1303.723720
3505042.000,1197.847270
3505062.000,1100.009117
3505082.000,1012.589948
3505102.000,938.547858
3505122.000,881.295698
3505142.000,844.281684
3505162.000,830.232184
3505182.000,840.304077
3505202.000,873.657257
3505222.000,927.768696
3505242.000,999.248365
3505262.000,1084.638095
3505282.000,1180.889288
3505302.000,1285.525502
3505322.000,1396.621025
3505342.000,1512.708405
3505362.000,1632.676093
3505382.000,1755.680009
3505387.828,1791.998379
3549103.743,1788.610206
3549123.000,1711.061601
3549143.000,1638.194262
3549163.000,1574.258764
3549183.000,1520.418776
3549203.000,1477.809951
3549223.000,1447.451033
3549243.000,1430.143272
3549263.000,1426.376873
3549283.000,1436.267281
3549303.000,1459.539783
3549323.000,1495.566940
3549343.000,1543.447474
3549363.000,1602.105564
3549383.000,1670.388223
3549403.000,1747.145240
3549410.145,1776.412067
3555067.757,1791.691356
3555087.000,1701.100368
3555107.000,1613.694902
3555127.000,1534.367685
3555147.000,1464.468266
3555167.000,1405.435299
3555187.000,1358.711601
3555207.000,1325.618900
3555227.000,1307.205614
3555247.000,1304.099578
3555267.000,1316.408013
3555287.000,1343.699568
3555307.000,1385.074640
3555327.000,1439.299252
3555347.000,1504.960043
3555367.000,1580.602776
3555387.000,1664.833883
3555407.000,1756.381260
3555411.726,1778.955260
3589825.106,1777.181986
3589845.000,1669.089731
3589865.000,1565.551048
3589885.000,1468.292582
3589905.000,1378.693412
3589925.000,1298.385641
3589945.000,1229.232438
3589965.000,1173.242824
3589985.000,1132.399241
3590005.000,1108.397995
3590025.000,1102.352218
3590045.000,1114.558388
3590065.000,1144.428794
3590085.000,1190.623435
3590105.000,1251.317721
3590125.000,1324.496026
3590145.000,1408.184664
3590165.000,1500.593122
3590185.000,1600.174827
3590205.000,1705.634228
3590220.729,1792.001324
3595928.258,1779.103559
3595948.000,1737.403257
3595968.000,1705.385129
3595988.000,1684.252139
3596008.000,1674.418443
3596028.000,1676.079904
3596048.000,1689.194599
3596068.000,1713.486710
3596088.000,1748.473072
3596105.012,1786.168891
3639886.306,1792.099751
3639906.000,1674.957452
3639926.000,1559.582870
3639946.000,1448.737167
3639966.000,1343.597219
3639986.000,1245.661397
3640006.000,1156.809950
3640026.000,1079.333009
3640046.000,1015.874625
3640066.000,969.223020
3640086.000,941.900811
3640106.000,935.615448
3640126.000,950.786965
3640146.000,986.419340
3640166.000,1040.397555
3640186.000,1110.026476
3640206.000,1192.539776
3640226.000,1285.425620
3640246.000,1386.563887
3640266.000,1494.239364
3640286.000,1607.095396
3640306.000,1724.069508
3640314.677,1775.880959
3674755.360,1781.363793
3674775.000,1713.628573
3674795.000,1653.788436
3674815.000,1604.223152
3674835.000,1565.935067
3674855.000,1539.786656
3674875.000,1526.417085
3674895.000,1526.171429
3674915.000,1539.059244
3674935.000,1564.753391
3674955.000,1602.629773
3674975.000,1651.837116
3674995.000,1711.379947
3675015.000,1780.198762
3675017.915,1790.939173
3680670.061,1775.083897
3680690.000,1674.628786
3680710.000,1579.788698
3680730.000,1492.050904
3680750.000,1412.775298
3680770.000,1343.492172
3680790.000,1285.843848
3680810.000,1241.472232
3680830.000,1211.849921
3680850.000,1198.077612
3680870.000,1200.699817
3680890.000,1219.602596
3680910.000,1254.035116
3680930.000,1302.745594
3680950.000,1364.179101
3680970.000,1436.673423
3680990.000,1518.610316
3681010.000,1608.509060
3681030.000,1705.069550
3681046.694,1789.958357
3724731.200,1791.741431
3724751.000,1668.765640
3724771.000,1547.228339
3724791.000,1429.136614
3724811.000,1315.480730
3724831.000,1207.574132
3724851.000,1107.156972
3724871.000,1016.505584
3724891.000,938.503574
3724911.000,876.577082
3724931.000,834.347558
3724951.000,814.907040
3724971.000,819.891206
3724991.000,848.871938
